Paper,Authors,year,subject,MALE,Mean Year,modality,linguisticity,Task,Kinds of response,inference,contrast,simple,location,software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,correction,Effect,Gaps,scanner,Tesla,design,Title,Journal,inf_name,contrasts,vertices,sx,sy,sz,hemisphere,study
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. superior parietal lobule,SPM2,Brett,Talairach,24,-56,39,24,-60,39,4.22,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Baseline,112128,-16.1700000762939,-97.2699966430664,16.6199989318848,right,77
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. superior parietal lobule,SPM2,Brett,Talairach,30,-59,44,30,-63,45,4.07,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Baseline,112018,-1.12999999523163,-97.8999938964844,20.3600006103516,right,77
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. middle frontal gyrus,SPM2,Brett,Talairach,30,-52,58,30,-57,60,3.51,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Baseline,126123,-2.99000000953674,-89.9200057983398,43.6500015258789,right,77
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,L. cuneus (17),SPM2,Brett,Talairach,-9,-93,5,-9,-96,0,4.95,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,39187,18.9099998474121,-83.9300003051758,-50.9800033569336,left,78
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. lingual gyrus (18),SPM2,Brett,Talairach,21,-85,-6,21,-87,-12,4.24,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,40300,-28.4099998474121,-60.4700012207031,-74.4099960327148,right,78
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. middle/inferior frontal gyrus (46/45),SPM2,Brett,Talairach,45,19,27,45,18,30,4.91,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,19848,50.7000045776367,66.1499938964844,55.25,right,78
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. medial frontal gyrus (32),SPM2,Brett,Talairach,9,11,46,9,9,51,4.5,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,81117,-65.5999984741211,31.25,68.7099990844727,right,78
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,L. superior/middle frontal gyrus (6/7),SPM2,Brett,Talairach,-30,3,58,-30,0,63,4.35,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,8069,7.81999969482422,45.6699981689453,88.620002746582,left,78
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. middle/inferior frontal gyrus 46/45,SPM2,Brett,Talairach,45,16,27,45,15,30,5.89,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,152363,49.3400001525879,61.379997253418,61.6199951171875,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. medial/superior frontal gyrus 6,SPM2,Brett,Talairach,9,11,49,9,9,54,4.88,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,32886,-63.0500030517578,29.3700008392334,71.8499984741211,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. inferior parietal lobule 39/40,SPM2,Brett,Talairach,30,-59,39,30,-63,39,5.44,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,5171,-5.19000005722046,-98.4199981689453,16.9499988555908,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,L. cuneus 17,SPM2,Brett,Talairach,-9,-93,7,-9,-96,3,5.29,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,39186,19.8500003814697,-84.5500030517578,-49.5599975585938,left,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. lingual gyrus 18,SPM2,Brett,Talairach,15,-85,-6,15,-87,-12,4.51,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,69995,-37.7299995422363,-59.810001373291,-70.7099990844727,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,L. inferior parietal lobule 40,SPM2,Brett,Talairach,-33,-50,41,-33,-54,42,4.73,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,49109,-36.6499977111816,-81,45.7899971008301,left,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. middle/inferior frontal gyrus 46/45,SPM2,Brett,Talairach,45,16,27,45,15,30,5.89,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,152363,49.3400001525879,61.379997253418,61.6199951171875,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. medial/superior frontal gyrus 6,SPM2,Brett,Talairach,9,11,49,9,9,54,4.88,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,32886,-63.0500030517578,29.3700008392334,71.8499984741211,right,79
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),2,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. inferior parietal lobule 39/40,SPM2,Brett,Talairach,30,-59,39,30,-63,39,5.44,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience,Deductive,Linear,5171,-5.19000005722046,-98.4199981689453,16.9499988555908,right,79
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),2,Social exchange > Precautionary reasoning,Deductive-Deductive,Occipital gyrus L BA 18,SPM2,MNI,MNI,-33,-96,6,-33,-96,6,5.02,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage,Deductive,Within_Inference,27941,-16.1500015258789,-92.0599975585938,-35.5500030517578,left,80
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,1,all correct trials > baseline,Inductive-Baseline,"L. DLPFC (BA 9, 46)",SPM2,MNI,MNI,-45,24,27,-45,24,27,4,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience,Inductive,Baseline,80431,-17.9200000762939,81.4300003051758,55.2099990844727,left,81
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,1,all correct trials > baseline,Inductive-Baseline,"Inferior frontal gyrus, insula",SPM2,MNI,MNI,-48,0,9,-48,0,9,4.29,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience,Inductive,Baseline,65728,-76.0900039672852,61.5299987792969,20.6100006103516,left,81
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,1,all correct trials > baseline,Inductive-Baseline,Premotor cortex (BA 6),SPM2,MNI,MNI,-3,-6,57,-3,-6,57,4.36,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience,Inductive,Baseline,100409,78.3300018310547,6.6100001335144,61.8099975585938,left,81
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,1,all correct trials > baseline,Inductive-Baseline,R. occipital lobe (BA 18),SPM2,MNI,MNI,21,-93,-12,21,-93,-12,3.83,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience,Inductive,Baseline,90470,-26.5899982452393,-68.3899993896484,-67.9400024414062,right,81
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,1,all correct trials > baseline,Inductive-Baseline,L. occipital lobe (BA 18),SPM2,MNI,MNI,-24,-90,-18,-24,-90,-18,3.68,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience,Inductive,Baseline,79708,-7.03999996185303,-75.3600006103516,-65.3499984741211,left,81
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning - maintenance (Phase 2),Deductive-Baseline,Insula (L) 47,SPM5,standard (ICBM152),Talairach,-32,16,-1,-32,16,-1,4.4,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,Baseline,155785,-42.9599990844727,80.0299987792969,-41.8300018310547,left,82
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning - maintenance (Phase 2),Deductive-Baseline,Inferior frontal gyrus (L) 47,SPM5,standard (ICBM152),Talairach,-36,27,-1,-36,27,-1,3.99,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,Baseline,51316,-26.230001449585,92.25,-28.3300018310547,left,82
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning - maintenance (Phase 2),Deductive-Baseline,Precentral gyrus (L),SPM5,standard (ICBM152),Talairach,-52,12,3,-52,12,3,3.56,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,Baseline,84386,-61.1199989318848,73.7099990844727,28.8500003814697,left,82
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 1),Deductive,Precuneus (L),SPM5,standard (ICBM152),Talairach,-4,-56,43,-4,-56,43,4.73 (t),corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,74612,67.2900009155273,-69.5699996948242,25.1300010681152,left,83
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 1),Deductive,Superior parietal lobule (L),SPM5,standard (ICBM152),Talairach,-32,-64,44,-32,-64,44,3.12,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,5180,-29.0100002288818,-89.2900009155273,34.4500007629395,left,83
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 2),Deductive,Medial frontal gyrus (R),SPM5,standard (ICBM152),Talairach,8,55,12,8,55,12,6.11,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,154682,-41.310001373291,85.9099960327148,30.2100009918213,right,84
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 2),Deductive,Medial frontal gyrus (L),SPM5,standard (ICBM152),Talairach,-4,55,12,-4,55,12,4.91,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,76991,60.7099990844727,78.4599990844727,12.5799999237061,left,84
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 2),Deductive,Transverse temporal gyrus (L),SPM5,standard (ICBM152),Talairach,-55,-15,8,-55,-15,8,11.8,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,20645,-89.0900039672852,28.4700012207031,-35.4000015258789,left,84
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 2),Deductive,Heschl gyrus (L),SPM5,standard (ICBM152),Talairach,-36,-31,13,-36,-31,13,4.66,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,129905,-95.5699996948242,28.6300010681152,-6.89999961853027,left,84
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 2),Deductive,Superior temporal gyrus (L),SPM5,standard (ICBM152),Talairach,-63,-31,9,-63,-31,9,3.72,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,51706,-98.4499969482422,-4.57999992370605,-16.9499988555908,left,84
28,"Fangmeier, T. and Knauff, M.",2009,22,ALL,22.67,acoustic,nonlinguistic (alphabet),transitive inference,Evaluate (Yes / No),2,reasoning (Phase 3),Deductive,Medial frontal gyrus,SPM5,standard (ICBM152),Talairach,0,14,44,0,14,44,6.18,corrected,random,full,fMRI,1.5,Event-related,Neural correlates of acoustic reasoning,Brain Research,Deductive,No_Contrast,67690,85.1199951171875,28.439998626709,44.1100006103516,left,85
