Paper,Authors,Year,Subject,MALE,Mean Year,Stimuli Modality,Linguisticity,Task,Kinds of response,Inference,Contrasts Included,Simplified Contrasts,Location (BA),Software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,Correction,Effect,Gaps,Scanning Method,Tesla,Design,Title,Journal
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. medial/superior frontal gyrus 6,SPM2,Brett,Talairach,9,11,49,9,9,54,4.88,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Verification Task),Deductive_Linear,R. inferior parietal lobule 39/40,SPM2,Brett,Talairach,30,-59,39,30,-63,39,5.44,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,L. cuneus (17),SPM2,Brett,Talairach,-9,-93,5,-9,-96,0,4.95,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. lingual gyrus (18),SPM2,Brett,Talairach,21,-85,-6,21,-87,-12,4.24,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. middle/inferior frontal gyrus (46/45),SPM2,Brett,Talairach,45,19,27,45,18,30,4.91,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. medial frontal gyrus (32),SPM2,Brett,Talairach,9,11,46,9,9,51,4.5,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,L. superior/middle frontal gyrus (6/7),SPM2,Brett,Talairach,-30,3,58,-30,0,63,4.35,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,2-mismatch > 1-mismatch > 0-mismatch (Falsification Task),Deductive_Linear,R. inferior parietal lobule (39/40),SPM2,Brett,Talairach,30,-56,39,30,-60,39,4.19,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. middle frontal gyrus,SPM2,Brett,Talairach,-42,30,23,-42,30,27,4.87,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. middle frontal gyrus,SPM2,Brett,Talairach,-39,8,52,-39,6,57,3.98,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. middle frontal gyrus,SPM2,Brett,Talairach,-18,0,50,-18,-3,54,3.89,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. superior parietal lobule,SPM2,Brett,Talairach,-36,-62,50,-36,-66,51,4.68,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. inferior parietal lobule,SPM2,Brett,Talairach,-39,-33,46,-39,-36,48,4.44,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. inferior parietal lobule,SPM2,Brett,Talairach,-30,-59,36,-30,-63,36,3.96,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. middle frontal gyrus,SPM2,Brett,Talairach,53,19,32,54,18,36,4.64,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. precentral gyrus,SPM2,Brett,Talairach,48,2,36,48,0,39,4.13,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. middle frontal gyrus,SPM2,Brett,Talairach,48,19,21,48,18,24,3.97,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. medial frontal gyrus,SPM2,Brett,Talairach,12,14,44,12,12,49,4.61,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. medial frontal gyrus,SPM2,Brett,Talairach,0,20,46,0,18,51,4.12,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. medial frontal gyrus,SPM2,Brett,Talairach,9,31,40,9,30,45,3.72,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. superior parietal lobule,SPM2,Brett,Talairach,24,-56,39,24,-60,39,4.22,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. superior parietal lobule,SPM2,Brett,Talairach,30,-59,44,30,-63,45,4.07,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive reasoning with shapes,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,R. middle frontal gyrus,SPM2,Brett,Talairach,30,-52,58,30,-57,60,3.51,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
25,"Prado, J. and Noveck, I. A.",2007,20,7,21.4,visual,both,deductive about block / Abstract,Evaluate (Yes / No),deductive,1-mismatch > 0-mismatch (AA),Deductive-Baseline,L. putamen,SPM2,Brett,Talairach,-21,23,-6,-21,24,-6,3.95,corrected,random,full,fMRI,1.5,Event-related,Overcoming perceptual features in logical reasoning: A parametric functional magnetic resonance imaging study,Journal of Cognitive Neuroscience
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Social exchange > Precautionary reasoning,Deductive-Deductive,Medial frontal gyrus R BA 46/9,SPM2,MNI,MNI,57,27,33,57,27,33,5.56,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Social exchange > Precautionary reasoning,Deductive-Deductive,Medial temporal gyrus R BA 21,SPM2,MNI,MNI,72,-4,-12,72,-4,-12,5.16,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Social exchange > Precautionary reasoning,Deductive-Deductive,Occipital gyrus L BA 18,SPM2,MNI,MNI,-33,-96,6,-33,-96,6,5.02,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Social exchange > Precautionary reasoning,Deductive-Deductive,Frontal gyrus L BA 9,SPM2,MNI,MNI,-3,63,30,-3,63,30,5.02,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Precautionary > Social exchange reasoning,Deductive-Deductive,Posterior cingulate R BA 23,SPM2,MNI,MNI,3,-30,21,3,-30,21,5.68,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Precautionary > Social exchange reasoning,Deductive-Deductive,Anterior cingulate R BA 24,SPM2,MNI,MNI,12,30,15,12,30,15,5.56,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
26,"Deidre L.Reis, Marc A.Brackett, Noah A.Shamosh, Kent A.Kiehl, PeterSalovey, Jeremy R.Gray",2007,16,6,21.7,visual,linguistic,WCST on social and precautionary reasoning,Evaluate (Yes / No),deductive,Precautionary > Social exchange reasoning,Deductive-Deductive,Parahippocampal gyrus R BA 37,SPM2,MNI,MNI,39,-39,-6,39,-39,-6,5.52,uncorrected,random,full,fMRI,3,Block,Emotional Intelligence predicts individual differences in social exchange reasoning,Neuroimage
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,"L. DLPFC (BA 9, 46)",SPM2,MNI,MNI,-45,24,27,-45,24,27,4,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,"Putamen, thalamus, globus pallidus",SPM2,MNI,MNI,-30,-12,0,-30,-12,0,4.38,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,"Inferior frontal gyrus, insula",SPM2,MNI,MNI,-48,0,9,-48,0,9,4.29,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,"L. precentral, postcentral, and parietal lobe",SPM2,MNI,MNI,-33,-21,72,-33,-21,72,3.66,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,Premotor cortex (BA 6),SPM2,MNI,MNI,-3,-6,57,-3,-6,57,4.36,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,R. cerebellum,SPM2,MNI,MNI,27,-48,-39,27,-48,-39,4.53,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
27,"Wendelken, Carter, Nakhabenko, Denis, Donohue, Sarah E., Carter, Cameron S. and Bunge, Silvia A.",2007,19,-,-,visual,linguistic,"term, example analogy",two choice alternatives,analogical,all correct trials > baseline,Inductive-Baseline,L. cerebellum,SPM2,MNI,MNI,-45,-63,-27,-45,-63,-27,4.01,uncorrected,random,full,fMRI,1.5,Event-related,Brain Is to Thought as Stomach Is to ?: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning,Journal of Cognitive Neuroscience
